,,,,,,,,,,
,נתוני מקט,,,,,,,,,
,,,,,,,,,,
"מק""ט",תיאור פריט.,תדירות זכאות.,כמות בתקופת זכאות.,כמות מירבית.,.סוג זכאי,סוג סכום.,רמת בסיס.,רמת חריגה.,אחוז לחריגה.,סכום.
222,פרטים אישיים נכים,,,,,,,,,
444,בני משפחה-נכים,,,,,,,,,
10431,שטיח לאמבטיה למניעת החלקה,12,1,1,,,,,,
10437,מושב אמבטיה מתרומם,999,1,1,,,,,,
10439,כלי אוכל,888,1,2,,,,,,
10442,אבחון-נוירוקוגנטיבי,0,1,99999,,,,,,
10453,מעבד דיבור,999,999,999,,,,,,
10460,השכרת מכשיר ואקום בכיבים ופצעים ליום,999,999,9999,,,,,,
10467,אמבו + מסיכת מבוגר,999,999,2,,,,,,
10493,ידית אחיזה לשרותים לקיבוע בקיר,999,2,2,,,,,,
10497,כפפה לפי מידה,24,1,4,,,,,,
10526,משכך כאבים טנס מוטורי,0,1,1,,,,,,
10531,בדיקת סקר לנכה משותק,9,1,1,,,,,,
10532,בדיקת סקר לנכה קטוע,21,1,1,,,,,,
10561,טיפול הידרוטרפי לנכה ותיק - עד 27% בגין פגיעה במע' התנועה,12,999,60,,,,,,
10570,ריפוי בעיסוק בבית המטופל,0,999,99999,,,,,,
10581,סוללה V9,6,20,20,,,,,,
10593,מטען,888,1,1,,,,,,
10598,אלקטרודה,0,1,999,,,,,,
10602,טבעות חוסמות (גדול/קטן/נוקשה/רך),12,4,4,,,,,,
10615,מכנסי רכיבה לאופניים ממוחשבות,0,999,9999,,,,,,
10619,טיפול פלדנקרייז פרטני,0,999,99999,,,,,,
10624,מכשיר הנדמסטר,0,999,1,,,,,,
10626,טיפול מזוטרפיה,0,999,99999,,,,,,
10629,טיפול הידרותרפי במתקן מים בלחץ גבוה,1,999,336,,,,,,
10642,אירוח לינה וא. בוקר ליחיד בכפר המכביה כל שאר החודשים למעט אוג' וחגים,0,999,31,,,,,,
10670,"טיפול פיזיותרפיה בבצקות לימפטיות/אורגניקולוגיה""",0,999,99999,,,,,,
10675,טיפול כירופודיאטרי,0,999,99999,,,,,,
10677,שחייה - הפניית החזר,0,999,99999,,,,,,
10680,תיקון ציוד רפואי שיקומי,0,999,99999,,,,,,
10685,PVS,888,1,99999,,,,,,
10696,טיפול פיזיוטרפי באמצעות TRADMILL,0,999,99999,,,,,,
10712,טיפול פסיכאטרי ביתי,3,1,99999,,,,,,
10721,כפפות לנכים בעלי כסאות גלגלים,60,0,99999,,,,,,
10723,בתי חולים - אשפוזים,0,999,31,,,,,,
10724,בדיקה וטיפול,0,999,99999,,,,,,
10725,מרפאה,0,999,99999,,,,,,
10729,רופאים,999,1,99999,,,,,,
10731,אביזרי עזר לנהיגה לרכב רפואי,999,999,99999,,,,,,
10739,"נעליים לפי מידה (חצאיות,3/4,גבוהות,1/2 שוק,מגפיים)",1,1,1,,,,,,
10751,מעבדה,0,999,20,,,,,,
10753,פקטיבי -לחוקה לפי אישור רופא,999,1,99999,,,,,,
10765,טיפול פסיכולוגי פרטני  - נכים,1,80,99999,,,,,,
10769,טיפול פסיכולוגי משפחתי/זוגי - נכים,1,13,99999,,,,,,
10777,טיפול פסיכולוגי קבוצתי - נכים,1,13,99999,,,,,,
10779,בדיקת אנוסקופיה -רופאים עצמאיים,999,1,99999,,,,,,
10780,הזרקת טחורים,999,1,99999,,,,,,
10781,טיפול סקלרוטרפי -רופאים עצמאים,999,1,99999,,,,,,
10782,חיסון -רופאים עצמאיים,999,1,99999,,,,,,
10783,תבחין אלרגי מורחב -רופאים עצמאים,999,1,99999,,,,,,
10784,בדיקת דיפוזיה,999,1,99999,,,,,,
10785,בדיקת כח שרירי הנשימה,999,1,99999,,,,,,
10786,בדיקת נפחי ריאות,999,1,99999,,,,,,
10787,בדיקת ספירומטריה,999,1,99999,,,,,,
10788,בדיקת ספירומטריה במאמץ-רופאים עצמאיים,999,1,99999,,,,,,
10789,בדיקת ספירומטריה + מרחיבי סימפונות,999,1,99999,,,,,,
10790,בדיקת קפנוברפיה -רופאים עצמאים,999,1,99999,,,,,,
10791,בדיקת רווי חמצן,999,1,99999,,,,,,
10792,נקוי הפרשות עקב דלקת כרונית-רופאים עצמאים,999,1,99999,,,,,,
10802,בדיקה וא.ק.ג,999,1,99999,,,,,,
10803,ארגומטריה,999,1,99999,,,,,,
10804,אקו דופלר,999,1,99999,,,,,,
10805,בדיקת הולטר,999,1,99999,,,,,,
10806,בדיקת א.ק.ג,999,1,99999,,,,,,
10807,בדיקה ראשונית/חוזרת לקביעת תוכנית טיפול,999,1,99999,,,,,,
10808,סיוע בהחלפת דירה וסידור ראשון - נכה,0,999,99999,נכים,הלוואה,1,1,0,105991
10808,סיוע בהחלפת דירה וסידור ראשון - נכה,0,999,99999,נכים,הלוואה,1,1,0,106424
10808,סיוע בהחלפת דירה וסידור ראשון - נכה,0,999,99999,נכים,הלוואה,1,,,86163
10808,סיוע בהחלפת דירה וסידור ראשון - נכה,0,999,99999,נכים,הלוואה,2,1,0,147037
10808,סיוע בהחלפת דירה וסידור ראשון - נכה,0,999,99999,נכים,הלוואה,2,1,0,153426
10808,סיוע בהחלפת דירה וסידור ראשון - נכה,0,999,99999,נכים,הלוואה,2,1,0,173238
10808,סיוע בהחלפת דירה וסידור ראשון - נכה,0,999,99999,נכים,הלוואה,2,,0,125819
10808,סיוע בהחלפת דירה וסידור ראשון - נכה,0,999,99999,נכים,הלוואה,2,,0,126332
10808,סיוע בהחלפת דירה וסידור ראשון - נכה,0,999,99999,נכים,הלוואה,3,1,0,194655
10808,סיוע בהחלפת דירה וסידור ראשון - נכה,0,999,99999,נכים,הלוואה,3,,0,165501
10808,סיוע בהחלפת דירה וסידור ראשון - נכה,0,999,99999,נכים,הלוואה,4,1,0,289763
